Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? Terminate batch job (Y/N)? INFO:     127.0.0.1:54174 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57796 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64483 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64538 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64600 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64659 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64724 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61888 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61952 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62006 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51515 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56762 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56824 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56892 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56950 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65483 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61906 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61967 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62029 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61958 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49329 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49387 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49451 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49506 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49572 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63693 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63749 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63803 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63865 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61932 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61991 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62052 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62121 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62199 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62095 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62176 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62235 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62291 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55070 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55136 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55192 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55251 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56903 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56957 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57015 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60333 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60392 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56104 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56161 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56228 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56283 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56350 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52903 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52964 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53019 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61526 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63158 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63214 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63275 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63335 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63403 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55834 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55891 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55956 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56013 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59504 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65023 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65079 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65134 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65204 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56328 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50234 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50292 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50355 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56205 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56263 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56323 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56387 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56458 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64473 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64537 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64596 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64654 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58470 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58526 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58582 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58648 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58717 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49196 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49252 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49319 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49376 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55218 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50951 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51009 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51065 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51135 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56545 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56609 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56676 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56750 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54522 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50138 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50205 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50267 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50331 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52096 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52158 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52214 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52279 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52346 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58246 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52805 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52861 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52938 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58624 - "POST /chat HTTP/1.1" 200 OK
INFO:     127.0.0.1:63445 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63506 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63570 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63629 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50454 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61202 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61267 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61322 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61395 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56736 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56791 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56850 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56920 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56985 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57245 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57304 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57368 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57430 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61301 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61359 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60753 - "GET /debug/tools/phloe HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:60753 - "GET /debug/tools/phloe HTTP/1.1" 404 Not Found
INFO:     127.0.0.1:63330 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63388 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63464 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52846 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52904 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52967 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53034 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54098 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54152 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62740 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62810 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51511 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65349 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65417 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56765 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60365 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60437 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55266 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55325 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53248 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59854 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59917 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59985 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60049 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56526 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62478 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62547 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57197 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63082 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63148 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51218 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51274 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51335 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51412 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49607 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49741 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59317 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59378 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59447 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59513 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52724 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52781 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52843 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52920 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52983 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59874 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58226 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57642 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57700 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64000 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64057 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64114 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51485 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51564 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50899 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50962 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49887 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49947 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64755 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64815 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64877 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59565 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59621 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61915 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61972 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62033 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62095 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57042 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57100 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57156 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57245 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57304 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60313 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60385 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60458 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60515 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51679 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51739 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65478 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49162 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49226 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56981 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57040 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50969 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51026 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57550 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57612 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57678 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55997 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63586 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58905 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58964 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59030 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59090 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49538 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59501 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59560 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59638 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59698 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57266 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57338 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60789 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60847 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54970 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55037 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55098 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55166 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55232 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54064 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54121 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52948 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53009 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50778 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50840 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50912 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50973 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51034 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57537 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57602 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57667 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64594 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49187 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49250 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:51651 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65497 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:61273 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64789 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64879 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64942 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60829 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:55505 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53898 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52774 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52844 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59588 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59648 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59716 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49556 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60554 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60618 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60674 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60730 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58490 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54293 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63370 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64229 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52093 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57112 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57171 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52899 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52959 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53210 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59998 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49221 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49276 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49343 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49950 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50064 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50120 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50187 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60660 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53193 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53261 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53315 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53374 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63155 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63220 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56858 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56919 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57004 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56202 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56264 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56330 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56393 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50355 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:50413 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53262 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53317 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53378 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65040 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65096 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65150 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65218 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60360 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60416 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60476 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60543 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49981 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54730 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54798 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54852 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54634 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59515 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53529 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53587 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53647 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64392 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63571 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63627 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60163 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60225 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60283 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:60347 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62123 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62178 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62248 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62307 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64738 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64792 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:64860 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:63283 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:49920 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:56548 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:65495 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:52695 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54514 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54638 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54697 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54753 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54825 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54882 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59134 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59208 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:59278 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:62315 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54752 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54819 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:54878 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58253 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:58317 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57551 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57610 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57676 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:57739 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53801 - "GET /health HTTP/1.1" 200 OK
INFO:     127.0.0.1:53857 - "GET /health HTTP/1.1" 200 OK
